ano;periodo;estudante;disciplina;ch;tipo;anp;aulas;faltas;justificadas;percentual;nb1;nb2;ms1;nr1;mr1;nb3;nb4;ms2;nr2;mr2;ma;nef;mf;resultado;resultado_ano;situacao_atual
2013;2;B721453C;ORIENTAÇÃO PARA PRÁTICA PROFISSIONAL E PESQUISA;40;RG;-;40;1;-;2,5;51;91;71;-;71;77;96;87;-;87;79;-;79;AP;Aprovado;Concluído
2013;2;B721453C;QUÍMICA;80;RG;-;83;3;-;3,6;88;46;67;50;0;61;100;81;-;81;74;-;74;AP;Aprovado;Concluído
2013;2;B721453C;SOCIOLOGIA;40;RG;-;40;2;-;5;90;100;95;-;95;55;35;45;-;45;70;-;70;AP;Aprovado;Concluído
2013;2;B721453C;ÉTICA PROFISSIONAL E CIDADANIA;40;RG;-;41;2;-;4,9;90;80;85;-;85;80;80;80;-;80;83;-;83;AP;Aprovado;Concluído
2014;3;B721453C;EDUCAÇÃO FÍSICA;80;RG;-;80;6;-;7,5;54;72;63;-;63;90;95;93;-;93;78;-;79;AP;Aprovado;Concluído
2014;3;B721453C;ELEMENTO DE MÁQUINAS;120;RG;-;120;27;-;22,5;89;85;87;-;87;78;73;76;-;76;82;-;82;AP;Aprovado;Concluído
2014;3;B721453C;ELETRÔNICA;80;RG;-;80;10;-;12,5;46;66;56;77;67;86;60;73;-;73;70;-;70;AP;Aprovado;Concluído
2014;3;B721453C;FILOSOFIA;40;RG;-;40;6;-;15;81;83;82;-;82;89;87;88;-;88;85;-;85;AP;Aprovado;Concluído
2014;3;B721453C;FÍSICA;80;RG;-;80;-;-;0;75;85;80;-;80;76;67;72;-;72;76;-;76;AP;Aprovado;Concluído
2014;3;B721453C;HISTÓRIA;80;RG;-;80;5;-;6,2;85;63;74;-;74;70;68;69;-;69;72;-;72;AP;Aprovado;Concluído
2014;3;B721453C;LÍNGUA ESTRANGEIRA MODERNA: ESPANHOL;80;RG;-;80;9;-;11,2;70;95;83;-;83;90;90;90;-;90;87;-;87;AP;Aprovado;Concluído
2014;3;B721453C;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;120;RG;-;120;21;-;17,5;84;69;77;-;77;74;85;80;-;80;79;-;79;AP;Aprovado;Concluído
2014;3;B721453C;MATEMÁTICA;120;RG;-;121;9;-;7,4;92;60;76;-;76;100;87;94;-;94;85;-;85;AP;Aprovado;Concluído
2014;3;B721453C;MECÂNICA TÉCNICA E RESISTÊNCIA DE MATERIAIS;120;RG;-;120;10;-;8,3;73;55;64;-;64;72;68;70;-;70;67;-;67;AP;Aprovado;Concluído
2014;3;B721453C;PROCESSOS DE FABRICAÇÃO;120;RG;-;120;22;-;18,3;48;88;68;-;68;75;79;77;-;77;73;-;73;AP;Aprovado;Concluído
2014;3;B721453C;SOCIOLOGIA;40;RG;-;41;6;-;14,6;70;55;63;-;63;76;90;83;-;83;73;-;73;AP;Aprovado;Concluído
2015;4;B721453C;AUTOMAÇÃO INDUSTRIAL;80;RG;-;80;-;-;0;85;75;80;-;80;93;80;87;-;87;84;-;84;AP;Aprovado;Concluído
2015;4;B721453C;ELETROTÉCNICA;80;RG;-;80;2;-;2,5;85;66;76;-;76;89;85;87;-;87;82;-;82;AP;Aprovado;Concluído
2015;4;B721453C;EMPREENDEDORISMO;40;RG;-;40;9;-;22,5;100;95;98;-;98;90;48;69;-;69;84;-;84;AP;Aprovado;Concluído
2015;4;B721453C;ENSAIOS DE MATERIAIS;80;RG;-;80;10;-;12,5;80;80;80;-;80;75;70;73;-;73;77;-;77;AP;Aprovado;Concluído
2015;4;B721453C;FILOSOFIA;40;RG;-;40;10;-;25;70;45;58;-;58;85;77;81;-;81;70;-;81;AP;Aprovado;Concluído
2015;4;B721453C;INSTALAÇÃO E MANUTENÇÃO INDUSTRIAL;80;RG;-;94;-;-;0;75;80;78;-;78;85;80;83;-;83;81;-;81;AP;Aprovado;Concluído
2015;4;B721453C;LÍNGUA ESTRANGEIRA MODERNA: ESPANHOL;40;RG;-;40;3;-;7,5;85;73;79;-;79;70;60;65;-;65;72;-;72;AP;Aprovado;Concluído
2015;4;B721453C;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;80;RG;-;80;35;-;43,8;73;68;71;-;71;18;68;43;-;43;57;-;71;AP;Aprovado;Concluído
2015;4;B721453C;MATEMÁTICA;80;RG;-;80;17;-;21,2;75;64;70;-;70;30;75;53;-;53;62;-;72;AP;Aprovado;Concluído
2015;4;B721453C;METALOGRAFIA;40;RG;-;44;4;-;9,1;90;90;90;-;90;88;96;92;-;92;91;-;91;AP;Aprovado;Concluído
2015;4;B721453C;MÁQUINAS ELÉTRICAS;80;RG;-;86;22;-;25,6;56;76;66;-;66;47;82;65;-;65;66;-;76;AP;Aprovado;Concluído
2015;4;B721453C;MÁQUINAS HIDRAÚLICAS;80;RG;-;80;12;-;15;70;75;73;-;73;71;30;51;-;51;62;-;62;AP;Aprovado;Concluído
2015;4;B721453C;MÁQUINAS TÉRMICAS;80;RG;-;80;19;-;23,8;88;86;87;-;87;93;93;93;-;93;90;-;90;AP;Aprovado;Concluído
2015;4;B721453C;PLANEJAMENTO E CONTROLE DE MANUTENÇÃO;80;RG;-;81;15;-;18,5;89;84;87;-;87;95;96;96;-;96;92;-;92;AP;Aprovado;Concluído
2015;4;B721453C;SOCIOLOGIA;40;RG;-;40;4;-;10;80;55;68;-;68;90;85;88;-;88;78;-;78;AP;Aprovado;Concluído
2013;2;518FC51F;BIOLOGIA;80;RG;-;80;8;-;10;65;75;70;-;70;93;83;88;-;88;79;-;79;AP;Aprovado;Concluído
2013;2;518FC51F;CIÊNCIAS DOS MATERIAIS;80;RG;-;80;4;-;5;67;80;74;-;74;65;55;60;-;60;67;-;67;AP;Aprovado;Concluído
2013;2;518FC51F;EDUCAÇÃO FÍSICA;80;RG;-;80;2;-;2,5;50;75;63;-;63;70;58;64;-;64;64;-;64;AP;Aprovado;Concluído
2013;2;518FC51F;ELETRICIDADE;80;RG;-;80;8;-;10;77;69;73;-;73;73;71;72;-;72;73;-;73;AP;Aprovado;Concluído
2013;2;518FC51F;FILOSOFIA;40;RG;-;40;2;-;5;83;73;78;-;78;65;78;72;-;72;75;-;75;AP;Aprovado;Concluído
2013;2;518FC51F;FÍSICA;80;RG;-;80;-;-;0;50;57;54;61;58;83;82;83;-;83;71;-;71;AP;Aprovado;Concluído
2013;2;518FC51F;GEOGRAFIA;80;RG;-;79;6;-;7,6;45;64;55;70;63;60;76;68;-;68;66;-;66;AP;Aprovado;Concluído
2013;2;518FC51F;HISTÓRIA;80;RG;-;86;2;-;2,3;60;70;65;-;65;50;50;50;75;63;64;-;64;AP;Aprovado;Concluído
2013;2;518FC51F;LÍNGUA ESTRANGEIRA MODERNA: INGLÊS;40;RG;-;38;3;-;7,9;10;34;22;56;39;60;71;66;-;66;53;80;64;AP;Aprovado;Concluído
2013;2;518FC51F;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;120;RG;-;117;7;-;6;43;37;40;47;44;45;75;60;-;60;52;-;62;AP;Aprovado;Concluído
2013;2;518FC51F;MATEMÁTICA;120;RG;-;118;8;-;6,8;39;84;62;-;62;65;93;79;-;79;71;-;71;AP;Aprovado;Concluído
2013;2;518FC51F;ORIENTAÇÃO PARA PRÁTICA PROFISSIONAL E PESQUISA;40;RG;-;40;3;-;7,5;55;39;47;66;57;60;95;78;-;78;68;-;68;AP;Aprovado;Concluído
2013;2;518FC51F;QUÍMICA;80;RG;-;83;3;-;3,6;79;37;58;10;58;49;100;75;-;75;67;-;67;AP;Aprovado;Concluído
2013;2;518FC51F;SOCIOLOGIA;40;RG;-;40;2;-;5;65;80;73;-;73;60;40;50;-;50;62;-;62;AP;Aprovado;Concluído
2013;2;518FC51F;ÉTICA PROFISSIONAL E CIDADANIA;40;RG;-;41;2;-;4,9;80;82;81;-;81;60;80;70;-;70;76;-;76;AP;Aprovado;Concluído
2014;3;518FC51F;EDUCAÇÃO FÍSICA;80;RG;-;80;2;-;2,5;36;82;59;-;59;95;85;90;-;90;75;-;75;AP;Aprovado;Concluído
2014;3;518FC51F;ELEMENTO DE MÁQUINAS;120;RG;-;120;18;-;15;77;68;73;-;73;83;72;78;-;78;76;-;76;AP;Aprovado;Concluído
2014;3;518FC51F;ELETRÔNICA;80;RG;-;80;2;-;2,5;45;64;55;64;60;86;60;73;-;73;67;-;67;AP;Aprovado;Concluído
2014;3;518FC51F;FILOSOFIA;40;RG;-;40;5;-;12,5;81;78;80;-;80;53;95;74;-;74;77;-;77;AP;Aprovado;Concluído
2014;3;518FC51F;FÍSICA;80;RG;-;80;-;-;0;50;87;69;-;69;72;67;70;-;70;70;-;70;AP;Aprovado;Concluído
2014;3;518FC51F;HISTÓRIA;80;RG;-;80;6;-;7,5;63;75;69;-;69;42;90;66;-;66;68;-;68;AP;Aprovado;Concluído
2014;3;518FC51F;LÍNGUA ESTRANGEIRA MODERNA: ESPANHOL;80;RG;-;80;4;-;5;80;100;90;-;90;100;80;90;-;90;90;-;90;AP;Aprovado;Concluído
2014;3;518FC51F;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;120;RG;-;120;11;-;9,2;68;51;60;-;60;63;75;69;-;69;65;-;65;AP;Aprovado;Concluído
2014;3;518FC51F;MATEMÁTICA;120;RG;-;121;5;-;4,1;78;77;78;-;78;87;75;81;-;81;80;-;80;AP;Aprovado;Concluído
2014;3;518FC51F;MECÂNICA TÉCNICA E RESISTÊNCIA DE MATERIAIS;120;RG;-;120;2;-;1,7;56;70;63;-;63;67;60;64;-;64;64;-;64;AP;Aprovado;Concluído
2014;3;518FC51F;PROCESSOS DE FABRICAÇÃO;120;RG;-;120;15;-;12,5;47;90;69;-;69;59;73;66;-;66;68;-;68;AP;Aprovado;Concluído
2014;3;518FC51F;SOCIOLOGIA;40;RG;-;41;5;-;12,2;40;60;50;60;55;78;90;84;-;84;70;-;70;AP;Aprovado;Concluído
2015;4;518FC51F;AUTOMAÇÃO INDUSTRIAL;80;RG;-;80;-;-;0;85;85;85;-;85;63;80;72;-;72;79;-;79;AP;Aprovado;Concluído
2015;4;518FC51F;ELETROTÉCNICA;80;RG;-;80;-;-;0;87;48;68;-;68;79;85;82;-;82;75;-;75;AP;Aprovado;Concluído
2015;4;518FC51F;EMPREENDEDORISMO;40;RG;-;40;-;-;0;80;75;78;-;78;75;78;77;-;77;78;-;78;AP;Aprovado;Concluído
2015;4;518FC51F;ENSAIOS DE MATERIAIS;80;RG;-;80;4;-;5;80;75;78;-;78;75;73;74;-;74;76;-;76;AP;Aprovado;Concluído
2015;4;518FC51F;FILOSOFIA;40;RG;-;40;4;-;10;74;28;51;-;51;78;88;83;-;83;67;-;78;AP;Aprovado;Concluído
2015;4;518FC51F;INSTALAÇÃO E MANUTENÇÃO INDUSTRIAL;80;RG;-;94;-;-;0;75;80;78;-;78;75;80;78;-;78;78;-;78;AP;Aprovado;Concluído
2015;4;518FC51F;LÍNGUA ESTRANGEIRA MODERNA: ESPANHOL;40;RG;-;40;1;-;2,5;85;86;86;-;86;90;50;70;-;70;78;-;78;AP;Aprovado;Concluído
2015;4;518FC51F;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;80;RG;-;80;12;-;15;77;60;69;-;69;8;88;48;-;48;59;-;72;AP;Aprovado;Concluído
2015;4;518FC51F;MATEMÁTICA;80;RG;-;80;10;-;12,5;57;80;69;-;69;15;70;43;-;43;56;-;66;AP;Aprovado;Concluído
2015;4;518FC51F;METALOGRAFIA;40;RG;-;44;8;-;18,2;71;71;71;-;71;72;70;71;-;71;71;-;71;AP;Aprovado;Concluído
2015;4;518FC51F;MÁQUINAS ELÉTRICAS;80;RG;-;86;12;-;14;26;76;51;-;51;41;70;56;-;56;54;-;64;AP;Aprovado;Concluído
2015;4;518FC51F;MÁQUINAS HIDRAÚLICAS;80;RG;-;80;6;-;7,5;50;70;60;-;60;71;50;61;-;61;61;-;61;AP;Aprovado;Concluído
2015;4;518FC51F;MÁQUINAS TÉRMICAS;80;RG;-;80;6;-;7,5;78;85;82;-;82;60;64;62;-;62;72;-;72;AP;Aprovado;Concluído
2015;4;518FC51F;PLANEJAMENTO E CONTROLE DE MANUTENÇÃO;80;RG;-;81;8;-;9,9;60;90;75;-;75;70;71;71;-;71;73;-;73;AP;Aprovado;Concluído
2015;4;518FC51F;SOCIOLOGIA;40;RG;-;40;2;-;5;75;70;73;-;73;70;80;75;-;75;74;-;74;AP;Aprovado;Concluído
2013;2;65305BDB;BIOLOGIA;80;RG;-;80;9;-;11,2;89;75;82;-;82;86;62;74;-;74;78;-;78;AP;Aprovado;Concluído
2013;2;65305BDB;CIÊNCIAS DOS MATERIAIS;80;RG;-;80;7;-;8,8;65;81;73;-;73;68;74;71;-;71;72;-;72;AP;Aprovado;Concluído
2013;2;65305BDB;EDUCAÇÃO FÍSICA;80;RG;-;80;2;-;2,5;60;40;50;-;50;70;68;69;-;69;60;-;60;AP;Aprovado;Concluído
2013;2;65305BDB;ELETRICIDADE;80;RG;-;80;6;-;7,5;69;66;68;-;68;42;67;55;-;55;62;-;62;AP;Aprovado;Concluído
2013;2;65305BDB;FILOSOFIA;40;RG;-;40;2;-;5;81;82;82;-;82;93;80;87;-;87;85;-;85;AP;Aprovado;Concluído
2013;2;65305BDB;FÍSICA;80;RG;-;80;5;-;6,2;62;74;68;-;68;78;70;74;-;74;71;-;71;AP;Aprovado;Concluído
2013;2;65305BDB;GEOGRAFIA;80;RG;-;79;13;-;16,5;60;60;60;-;60;65;58;62;-;62;61;-;61;AP;Aprovado;Concluído
2013;2;65305BDB;HISTÓRIA;80;RG;-;86;3;-;3,5;60;70;65;-;65;65;65;65;-;65;65;-;65;AP;Aprovado;Concluído
2013;2;65305BDB;LÍNGUA ESTRANGEIRA MODERNA: INGLÊS;40;RG;-;38;3;-;7,9;31;36;34;35;35;56;68;62;-;62;49;78;61;AP;Aprovado;Concluído
2013;2;65305BDB;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;120;RG;-;117;2;-;1,7;36;63;50;69;60;40;85;63;-;63;62;-;74;AP;Aprovado;Concluído
2013;2;65305BDB;MATEMÁTICA;120;RG;-;118;10;-;8,5;45;95;70;-;70;67;76;72;-;72;71;-;71;AP;Aprovado;Concluído
2013;2;65305BDB;ORIENTAÇÃO PARA PRÁTICA PROFISSIONAL E PESQUISA;40;RG;-;40;2;-;5;79;75;77;-;77;68;88;78;-;78;78;-;78;AP;Aprovado;Concluído
2013;2;65305BDB;QUÍMICA;80;RG;-;83;-;-;0;82;67;75;20;0;49;100;75;-;75;75;-;75;AP;Aprovado;Concluído
2013;2;65305BDB;SOCIOLOGIA;40;RG;-;40;3;-;7,5;65;100;83;-;83;65;60;63;-;63;73;-;73;AP;Aprovado;Concluído
2013;2;65305BDB;ÉTICA PROFISSIONAL E CIDADANIA;40;RG;-;41;2;-;4,9;95;55;75;-;75;65;80;73;-;73;74;-;74;AP;Aprovado;Concluído
2014;3;65305BDB;EDUCAÇÃO FÍSICA;80;RG;-;80;2;-;2,5;50;84;67;-;67;95;85;90;-;90;79;-;79;AP;Aprovado;Concluído
2014;3;65305BDB;ELEMENTO DE MÁQUINAS;120;RG;-;120;15;-;12,5;70;58;64;-;64;72;79;76;-;76;70;-;70;AP;Aprovado;Concluído
2014;3;65305BDB;ELETRÔNICA;80;RG;-;80;7;-;8,8;62;75;69;-;69;69;80;75;-;75;72;-;72;AP;Aprovado;Concluído
2014;3;65305BDB;FILOSOFIA;40;RG;-;40;3;-;7,5;65;88;77;-;77;68;78;73;-;73;75;-;75;AP;Aprovado;Concluído
2014;3;65305BDB;FÍSICA;80;RG;-;80;-;-;0;55;90;73;-;73;62;67;65;-;65;69;-;69;AP;Aprovado;Concluído
2014;3;65305BDB;HISTÓRIA;80;RG;-;80;2;-;2,5;66;82;74;-;74;46;74;60;-;60;67;-;67;AP;Aprovado;Concluído
2014;3;65305BDB;LÍNGUA ESTRANGEIRA MODERNA: ESPANHOL;80;RG;-;80;5;-;6,2;90;75;83;-;83;70;80;75;-;75;79;-;79;AP;Aprovado;Concluído
2014;3;65305BDB;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;120;RG;-;120;15;-;12,5;75;53;64;-;64;57;64;61;-;61;63;-;63;AP;Aprovado;Concluído
2014;3;65305BDB;MATEMÁTICA;120;RG;-;121;10;-;8,3;85;57;71;-;71;79;67;73;-;73;72;-;72;AP;Aprovado;Concluído
2014;3;65305BDB;MECÂNICA TÉCNICA E RESISTÊNCIA DE MATERIAIS;120;RG;-;120;7;-;5,8;50;75;63;-;63;48;72;60;-;60;62;-;62;AP;Aprovado;Concluído
2014;3;65305BDB;PROCESSOS DE FABRICAÇÃO;120;RG;-;120;35;-;29,2;59;89;74;-;74;67;78;73;-;73;74;-;74;AP;Aprovado;Concluído
2014;3;65305BDB;SOCIOLOGIA;40;RG;-;41;7;-;17,1;70;50;60;-;60;60;90;75;-;75;68;-;68;AP;Aprovado;Concluído
2015;4;65305BDB;AUTOMAÇÃO INDUSTRIAL;80;RG;-;80;2;-;2,5;90;85;88;-;88;40;80;60;-;60;74;-;74;AP;Aprovado;Concluído
2015;4;65305BDB;ELETROTÉCNICA;80;RG;-;80;-;-;0;60;40;50;60;55;92;85;89;-;89;72;-;72;AP;Aprovado;Concluído
2015;4;65305BDB;EMPREENDEDORISMO;40;RG;-;40;5;-;12,5;75;85;80;-;80;80;75;78;-;78;79;-;79;AP;Aprovado;Concluído
2015;4;65305BDB;ENSAIOS DE MATERIAIS;80;RG;-;80;2;-;2,5;60;60;60;-;60;70;70;70;-;70;65;-;65;AP;Aprovado;Concluído
2015;4;65305BDB;FILOSOFIA;40;RG;-;40;1;-;2,5;75;25;50;-;50;75;63;69;-;69;60;-;68;AP;Aprovado;Concluído
2015;4;65305BDB;INSTALAÇÃO E MANUTENÇÃO INDUSTRIAL;80;RG;-;94;2;-;2,1;85;80;83;-;83;75;80;78;-;78;81;-;81;AP;Aprovado;Concluído
2015;4;65305BDB;LÍNGUA ESTRANGEIRA MODERNA: ESPANHOL;40;RG;-;40;2;-;5;85;95;90;-;90;90;90;90;-;90;90;-;90;AP;Aprovado;Concluído
2015;4;65305BDB;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;80;RG;-;80;6;-;7,5;70;81;76;-;76;12;80;46;-;46;61;-;75;AP;Aprovado;Concluído
2015;4;65305BDB;MATEMÁTICA;80;RG;-;80;8;-;10;53;84;69;-;69;2;90;46;-;46;58;-;68;AP;Aprovado;Concluído
2015;4;65305BDB;METALOGRAFIA;40;RG;-;44;4;-;9,1;77;77;77;-;77;75;79;77;-;77;77;-;77;AP;Aprovado;Concluído
2015;4;65305BDB;MÁQUINAS ELÉTRICAS;80;RG;-;86;5;-;5,8;38;88;63;-;63;68;85;77;-;77;70;-;70;AP;Aprovado;Concluído
2015;4;65305BDB;MÁQUINAS HIDRAÚLICAS;80;RG;-;80;10;-;12,5;45;75;60;-;60;68;70;69;-;69;65;-;65;AP;Aprovado;Concluído
2015;4;65305BDB;MÁQUINAS TÉRMICAS;80;RG;-;80;8;-;10;79;81;80;-;80;82;61;72;-;72;76;-;76;AP;Aprovado;Concluído
2015;4;65305BDB;PLANEJAMENTO E CONTROLE DE MANUTENÇÃO;80;RG;-;81;8;-;9,9;62;83;73;-;73;85;86;86;-;86;80;-;80;AP;Aprovado;Concluído
2015;4;65305BDB;SOCIOLOGIA;40;RG;-;40;1;-;2,5;70;65;68;-;68;80;85;83;-;83;76;-;76;AP;Aprovado;Concluído
2013;2;CE16B40D;BIOLOGIA;80;RG;-;80;7;-;8,8;59;80;70;-;70;98;95;97;-;97;84;-;84;AP;Aprovado;Concluído
2013;2;CE16B40D;CIÊNCIAS DOS MATERIAIS;80;RG;-;80;9;-;11,2;67;91;79;-;79;65;66;66;-;66;73;-;73;AP;Aprovado;Concluído
2013;2;CE16B40D;EDUCAÇÃO FÍSICA;80;RG;-;80;2;-;2,5;55;65;60;-;60;75;72;74;-;74;67;-;67;AP;Aprovado;Concluído
2013;2;CE16B40D;ELETRICIDADE;80;RG;-;80;2;-;2,5;81;49;65;-;65;54;82;68;-;68;67;-;67;AP;Aprovado;Concluído
2013;2;CE16B40D;FILOSOFIA;40;RG;-;40;-;-;0;84;60;72;-;72;65;74;70;-;70;71;-;71;AP;Aprovado;Concluído
2013;2;CE16B40D;FÍSICA;80;RG;-;80;-;-;0;66;70;68;-;68;86;63;75;-;75;72;-;72;AP;Aprovado;Concluído
2013;2;CE16B40D;GEOGRAFIA;80;RG;-;79;13;-;16,5;51;43;47;47;47;72;62;67;-;67;57;70;62;AP;Aprovado;Concluído
2013;2;CE16B40D;HISTÓRIA;80;RG;-;86;3;-;3,5;50;70;60;-;60;57;57;57;70;64;62;-;62;AP;Aprovado;Concluído
2013;2;CE16B40D;LÍNGUA ESTRANGEIRA MODERNA: INGLÊS;40;RG;-;38;3;-;7,9;38;51;45;60;53;56;65;61;53;0;57;67;61;AP;Aprovado;Concluído
2013;2;CE16B40D;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;120;RG;-;117;3;-;2,6;26;32;29;48;39;30;94;62;-;62;51;-;61;AP;Aprovado;Concluído
2013;2;CE16B40D;MATEMÁTICA;120;RG;-;118;1;-;0,8;63;62;63;-;63;73;84;79;-;79;71;-;71;AP;Aprovado;Concluído
2013;2;CE16B40D;ORIENTAÇÃO PARA PRÁTICA PROFISSIONAL E PESQUISA;40;RG;-;40;2;-;5;73;61;67;-;67;75;-;38;69;54;61;-;61;AP;Aprovado;Concluído
2013;2;CE16B40D;QUÍMICA;80;RG;-;83;-;-;0;82;25;54;20;54;43;90;67;-;67;61;-;61;AP;Aprovado;Concluído
2013;2;CE16B40D;SOCIOLOGIA;40;RG;-;40;3;-;7,5;65;75;70;-;70;60;60;60;-;60;65;-;65;AP;Aprovado;Concluído
2013;2;CE16B40D;ÉTICA PROFISSIONAL E CIDADANIA;40;RG;-;41;2;-;4,9;75;61;68;-;68;60;80;70;-;70;69;-;69;AP;Aprovado;Concluído
2014;3;CE16B40D;EDUCAÇÃO FÍSICA;80;RG;-;80;-;-;0;56;92;74;-;74;90;90;90;-;90;82;-;83;AP;Aprovado;Concluído
2014;3;CE16B40D;ELEMENTO DE MÁQUINAS;120;RG;-;120;11;-;9,2;84;76;80;-;80;87;83;85;-;85;83;-;83;AP;Aprovado;Concluído
2014;3;CE16B40D;ELETRÔNICA;80;RG;-;80;6;-;7,5;45;61;53;58;56;80;70;75;-;75;66;-;66;AP;Aprovado;Concluído
2014;3;CE16B40D;FILOSOFIA;40;RG;-;40;3;-;7,5;75;73;74;-;74;73;89;81;-;81;78;-;78;AP;Aprovado;Concluído
2014;3;CE16B40D;FÍSICA;80;RG;-;80;-;-;0;70;75;73;-;73;68;76;72;-;72;73;-;73;AP;Aprovado;Concluído
2014;3;CE16B40D;HISTÓRIA;80;RG;-;80;4;-;5;76;56;66;-;66;60;82;71;-;71;69;-;69;AP;Aprovado;Concluído
2014;3;CE16B40D;LÍNGUA ESTRANGEIRA MODERNA: ESPANHOL;80;RG;-;80;3;-;3,8;80;80;80;-;80;80;60;70;-;70;75;-;75;AP;Aprovado;Concluído
2014;3;CE16B40D;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;120;RG;-;120;11;-;9,2;67;52;60;-;60;32;67;50;67;59;60;-;60;AP;Aprovado;Concluído
2014;3;CE16B40D;MATEMÁTICA;120;RG;-;121;2;-;1,7;75;84;80;-;80;75;94;85;-;85;83;-;83;AP;Aprovado;Concluído
2014;3;CE16B40D;MECÂNICA TÉCNICA E RESISTÊNCIA DE MATERIAIS;120;RG;-;120;6;-;5;62;90;76;-;76;60;62;61;-;61;69;-;69;AP;Aprovado;Concluído
2014;3;CE16B40D;PROCESSOS DE FABRICAÇÃO;120;RG;-;120;6;-;5;69;75;72;-;72;58;72;65;-;65;69;-;69;AP;Aprovado;Concluído
2014;3;CE16B40D;SOCIOLOGIA;40;RG;-;41;5;-;12,2;60;55;58;90;74;77;85;81;-;81;78;-;78;AP;Aprovado;Concluído
2015;4;CE16B40D;AUTOMAÇÃO INDUSTRIAL;80;RG;-;80;-;-;0;90;85;88;-;88;85;80;83;-;83;86;-;86;AP;Aprovado;Concluído
2015;4;CE16B40D;ELETROTÉCNICA;80;RG;-;80;2;-;2,5;100;64;82;-;82;82;85;84;-;84;83;-;83;AP;Aprovado;Concluído
2015;4;CE16B40D;EMPREENDEDORISMO;40;RG;-;40;5;-;12,5;75;65;70;-;70;70;93;82;-;82;76;-;76;AP;Aprovado;Concluído
2015;4;CE16B40D;ENSAIOS DE MATERIAIS;80;RG;-;80;4;-;5;85;90;88;-;88;70;70;70;-;70;79;-;79;AP;Aprovado;Concluído
2015;4;CE16B40D;FILOSOFIA;40;RG;-;40;3;-;7,5;72;36;54;-;54;70;67;69;-;69;62;-;73;AP;Aprovado;Concluído
2015;4;CE16B40D;INSTALAÇÃO E MANUTENÇÃO INDUSTRIAL;80;RG;-;94;-;-;0;95;80;88;-;88;75;80;78;-;78;83;-;83;AP;Aprovado;Concluído
2015;4;CE16B40D;LÍNGUA ESTRANGEIRA MODERNA: ESPANHOL;40;RG;-;40;1;-;2,5;60;73;67;-;67;70;50;60;-;60;64;-;64;AP;Aprovado;Concluído
2015;4;CE16B40D;LÍNGUA PORTUGUESA E LITERATURA BRASILEIRA;80;RG;-;80;10;-;12,5;57;53;55;67;61;6;100;53;-;53;57;-;71;AP;Aprovado;Concluído
2015;4;CE16B40D;MATEMÁTICA;80;RG;-;80;4;-;5;96;73;85;-;85;13;70;42;-;42;64;-;74;AP;Aprovado;Concluído
2015;4;CE16B40D;METALOGRAFIA;40;RG;-;44;-;-;0;83;83;83;-;83;85;82;84;-;84;84;-;84;AP;Aprovado;Concluído
2015;4;CE16B40D;MÁQUINAS ELÉTRICAS;80;RG;-;86;6;-;7;38;81;60;-;60;61;78;70;-;70;65;-;65;AP;Aprovado;Concluído
2015;4;CE16B40D;MÁQUINAS HIDRAÚLICAS;80;RG;-;80;5;-;6,2;82;75;79;-;79;66;30;48;-;48;64;-;64;AP;Aprovado;Concluído
2015;4;CE16B40D;MÁQUINAS TÉRMICAS;80;RG;-;80;9;-;11,2;79;88;84;-;84;75;86;81;-;81;83;-;83;AP;Aprovado;Concluído
2015;4;CE16B40D;PLANEJAMENTO E CONTROLE DE MANUTENÇÃO;80;RG;-;81;9;-;11,1;75;67;71;-;71;88;89;89;-;89;80;-;80;AP;Aprovado;Concluído
2015;4;CE16B40D;SOCIOLOGIA;40;RG;-;40;1;-;2,5;70;65;68;-;68;50;80;65;-;65;67;-;67;AP;Aprovado;Concluído
2013;2;6DBCE822;BIOLOGIA;80;RG;-;80;7;-;8,8;17;72;45;30;45;81;88;85;-;85;65;-;65;AP;Aprovado;Concluído
2013;2;6DBCE822;CIÊNCIAS DOS MATERIAIS;80;RG;-;80;15;-;18,8;60;74;67;-;67;70;73;72;-;72;70;-;70;AP;Aprovado;Concluído
2013;2;6DBCE822;EDUCAÇÃO FÍSICA;80;RG;-;80;4;-;5;72;70;71;-;71;70;76;73;-;73;72;-;73;AP;Aprovado;Concluído
2013;2;6DBCE822;ELETRICIDADE;80;RG;-;80;8;-;10;66;61;64;-;64;16;63;40;30;40;52;80;63;AP;Aprovado;Concluído
2013;2;6DBCE822;FILOSOFIA;40;RG;-;40;6;-;15;80;73;77;-;77;55;73;64;-;64;71;-;71;AP;Aprovado;Concluído
2013;2;6DBCE822;FÍSICA;80;RG;-;80;5;-;6,2;40;65;53;51;53;60;82;71;-;71;62;-;62;AP;Aprovado;Concluído
